id;procedencia;id_at;designacion;ref;SAP;id_prod;medida;us_crea;date_crea;us_modif;date_modif
585;,;3;COVER H200/W800 (Armario-Rack modular SIKUS);8PQ2020-8BA01;;5058;Ud;1;2015-05-12;0;0000-00-00
586;,;3;SIVACON  (Armario-Rack modular SIKUS);8PQ9400-0BA06;;5059;Ud;1;2015-05-12;0;0000-00-00
587;,;3;SIDEWALL  (Armario-Rack modular SIKUS);8PQ2520-8BA02;;5060;Ud;1;2015-05-12;0;0000-00-00
588;,;3;BASE COVER BESIDES H100/D800  (Armario-Rack modular SIKUS);8PQ1010-8BA01;;5061;Ud;1;2015-05-12;0;0000-00-00
589;,;3;HOLDER MAIN BUSBAR 3200A  (Armario-Rack modular SIKUS);8PQ4000-0BA04;;5062;Ud;1;2015-05-12;0;0000-00-00
590;,;3;CUBICLE H2000/W800/D800  (Armario-Rack modular SIKUS);8PQ1208-8BA01;;5063;Ud;1;2015-05-12;0;0000-00-00
591;,;3;BASE EDGE  (Armario-Rack modular SIKUS);8PQ1018-0BA01;;5064;Ud;1;2015-05-12;0;0000-00-00
592;,;3;REAR WALL IP4X  (Armario-Rack modular SIKUS);8PQ2420-8BA02;;5065;Ud;1;2015-05-12;0;0000-00-00
593;,;3;COVER FRAME FIXED  (Armario-Rack modular SIKUS);8PQ2000-8BA04;;5066;Ud;1;2015-05-12;0;0000-00-00
594;,;3;CLEAR DOOR IP55  (Armario-Rack modular SIKUS);8PQ2197-8BA08;;5067;Ud;1;2015-05-12;0;0000-00-00
595;,;3;TOP PLATE IP4X  (Armario-Rack modular SIKUS);8PQ2308-8BA03;;5068;Ud;1;2015-05-12;0;0000-00-00
596;,;3;BOTTOM PLATE IP4X  (Armario-Rack modular SIKUS);8PQ2308-4BA06;;5069;Ud;1;2015-05-12;0;0000-00-00
597;,;3;SUPPORTING STRUCTURE  (Armario-Rack modular SIKUS);8PQ3000-0BA02;;5070;Ud;1;2015-05-12;0;0000-00-00
598;,;3;Terminal de Presión para Hilo Flexible de 4 mm2;A1-M6;;5071;Ud;1;2015-05-12;0;0000-00-00
599;,;3;Terminal de Presión para Hilo Flexible de 50 mm2;A10-M8;;5072;Ud;1;2015-05-12;0;0000-00-00
600;,;3;Terminal de Presión para Hilo Flexible de 70 mm2;A14-M8;;5073;Ud;1;2015-05-12;0;0000-00-00
601;,;3;TERMINALES DE PRESION PARA CABLE 3kV, COBRE, 1*240 mm²;A48 240-M12;;5074;Ud;1;2015-05-12;0;0000-00-00
602;,;3;Conectador enchufable en T, 25 a 95mm?;;;5075;Kit;1;2015-05-12;0;0000-00-00
603;,;3;Conectador enchufable en T, 95 a 240mm?;;;5076;Kit;1;2015-05-12;0;0000-00-00
604;,;3;Terminal unipolar interior, Tipo CAE-I 24KV 70-240;ES2: 071112;;5077;Ud;1;2015-05-12;0;0000-00-00
605;,;3;Tornillos de acero galvanizado M8*20 (100 uds);ES2: 67010065;;5078;Ud;1;2015-05-12;0;0000-00-00
606;,;3;Tuerca hexagonal M8;ES2:67020062;;5079;Ud;1;2015-05-12;0;0000-00-00
607;,;3;Arandela plana M8, BICROM.;ES2: 67020063;;5080;Ud;1;2015-05-12;0;0000-00-00
608;,;3;Arandela de estrella 8*20;ES2: 67020084;;5081;Ud;1;2015-05-12;0;0000-00-00
609;,;3;Arandela plana M10;ES2: 67020013;;5082;Ud;1;2015-05-12;0;0000-00-00
610;,;3;Arandela de estrella 10*20;ES2: 67020086;;5083;Ud;1;2015-05-12;0;0000-00-00
611;,;3;TACOS SPIT M8 / TACO HEMBRA M8;ES2: IDA01_P315036;;5084;Ud;1;2015-05-12;0;0000-00-00
612;,;3;resistor relay MSF220 K;MSF220 K;;5085;Ud;1;2015-05-12;0;0000-00-00
613;,;3;Spare Part for 3AE;3AY1711-2E;;5086;Ud;1;2015-05-12;0;0000-00-00
614;,;3;Bobina de disparo Y1 110VDC (3AY1510-5E / 60OHM);ES2: 9000068361;;5087;Ud;1;2015-05-12;0;0000-00-00
615;,;3;COMPACT UNIT, ROUND;3SB3210-2DA11;;5089;Ud;1;2015-05-12;0;0000-00-00
616;,;3;Interruptor Auto. Magnet. Tetrapolar del 480/277v 800Amp.;3VL6780-1TF46-0AA0;;5090;Ud;1;2015-05-12;0;0000-00-00
617;,;3;Interruptor automático magnetotérmico tetrapolar, CGBT 208/120V  CIRCUIT BREAKER VL 160N;3VL2712-1EM43-0AA0;;5092;Ud;1;2015-05-12;0;0000-00-00
618;,;3;CIRCUIT BREAKER 400V 10KA, 4-POLE, C, 100A, D=70MM;5SP4491-7;;5093;Ud;1;2015-05-12;0;0000-00-00
619;,;3;ET 200 S, digitale Ausgabe / SIMATIC DP, modulos electr. (CAJAS DE 5 UNIDADES);6ES7132-4BD02-0AA0;A2V00001803574;5094;Ud;1;2015-05-12;0;0000-00-00
620;,;3;Condensador 0,47 µF 2100V;KA2100-0, 47SAY;A2V00001134750;5095;Ud;1;2015-05-12;0;0000-00-00
621;,;3;Resistencia de alambre vitrificada 100 ohm;GWK150100R10%M4;A2V00001111112;5096;Ud;1;2015-05-12;0;0000-00-00
622;,;3;Microinterruptor para fusibles aptos para soporte 170H0067;170H0099;A2V00001058869;5097;Ud;1;2015-05-12;0;0000-00-00
623;,;3;Resistencia vitrificada con cinta ondulada, 6 ohm;GBS30/133-6RO-10%;A2V00001111106;5098;Ud;1;2015-05-12;0;0000-00-00
624;,;3;Resistencia vitrificada con abrazaderas 3.9 ohm;GWS500SB-3K9-10%;A2V00001111110;5099;Ud;1;2015-05-12;0;0000-00-00
625;,;3;Electroiman bloqueo tipo TGN17;TGN17;A2V00001108922;5100;Ud;1;2015-05-12;0;0000-00-00
626;,;3;Contacto auxiliar para seccionador;SW11;;5101;Ud;1;2015-05-12;0;0000-00-00
627;,;3;Fusible de c.c. FERRAZ, 1750V, 10A;M089435;A2V00001050108;5102;Ud;1;2015-05-12;0;0000-00-00
628;,;3;Mechanischer Nothandausl?ser, Typ M3, fur UR36/40 (HSHR130018R0002) Disparador  de  emergencia  manual,  mecanico,;HSHR130018R0002;A2V00001094189;4354;Ud;1;2015-05-12;0;0000-00-00
629;,;3;Resistencia de alambre 200W. 240 Ohm;GRV20/267S240R;A2V00001100614;5104;Ud;1;2015-05-12;0;0000-00-00
630;,;3;Instrumento de indicacion para tension continua, clase 1.5 96x96mm;MA19NA606X0000008;A2V00001263882;5105;Ud;1;2015-05-12;0;0000-00-00
631;,;3;AL-AFUMEX H(XLPE) 1x150-1x16 12/20 kV;CABLE 1X150;;5106;Mts;1;2015-05-12;0;0000-00-00
632;,;3;Interruptor de acción brusca con apertura positiva (Switch de medición gas SF6);S800 E;A2V00002135464;5015;Ud;1;2015-05-12;0;0000-00-00
633;,;3;Central de Medida DIRIS A40;48250A40;;4689;Ud;1;2015-05-12;0;0000-00-00
634;,;3;D-CONTAC TAE 75-30-11 (1SBL419061R6811);8000000682;;5178;Ud;1;2015-05-12;0;0000-00-00
635;,;3;ABB-TERMINAL BLOC 3-POLE LD75 (AE50-AE75);8000010726;;5179;Ud;1;2015-05-12;0;0000-00-00
636;,;3;INTERFACE  INVERTER 220VDC;8000002123;;5180;Ud;1;2015-05-12;0;0000-00-00
637;,;3;INV-CONTROL CR2;8000013959;;5181;Ud;1;2015-05-12;0;0000-00-00
638;,;3;Grasa Cramolin Zink;1151611;A2V00002095263;5182;Ud;1;2015-05-12;0;0000-00-00
639;,;3;Grasa Komm?-Lager;12142;A2V00156031207;5183;Ud;1;2015-05-12;0;0000-00-00
640;,;2;SIMIS PC;C25462-Z1-C13;A2V00082060160;4714;Ud;1;2015-05-12;0;0000-00-00
641;,;2;Spares pack. SIMIS CPCI (consits of):Power SupplyCPY BoardExchange HDD`- 1x Pentium- M CPU Board mit WIN XP Embedded`- 1x Pentium- M CPU Board mit SuSe LINUX`- Multible- Ethernet- Board (4x);W25160-W1-B4;A2V00001665343;4234;Kit;1;2015-05-12;0;0000-00-00
642;,;2;RS2-5TX/FX Switch;V25592-Z100-A126;A2V00082049712;3044;Ud;1;2015-05-12;0;0000-00-00
643;,;2;RS2-5TX Switch;V25592-Z100-A105;A2V00082037086;4715;Ud;1;2015-05-12;0;0000-00-00
644;,;2;Power supply 230V/5V/120W;S25160-B1-A12;A2V00001143804;3029;Ud;1;2015-05-12;0;0000-00-00
645;,;2;Ventilator insert;6XX6223-0BA10;A2V00000327488;4716;Ud;1;2015-05-12;0;0000-00-00
646;,;2;Surge arrester with failure indicator;C25104-Z9-C263;A2V00082010046;4717;Ud;1;2015-05-12;0;0000-00-00
647;,;2;ECC-CU (ECC control unit);S25160-B1-A7;A2V00000516339;3023;Ud;1;2015-05-12;0;0000-00-00
648;,;2;Input-Connector -ECC;S25160-B1-A125;A2V00082000618;4718;Ud;1;2015-05-12;0;0000-00-00
649;,;2;M-MODULE BASEBOARD;S25160-B1-F8;A2V00082058644;3031;Ud;1;2015-05-12;0;0000-00-00
650;,;2;G-Fuse T2A-L-250V;N60127-E2000-N3;A2V00000321512;4719;Ud;1;2015-05-12;0;0000-00-00
651;,;2;Filter pad f. door B600;KNR:01.139.7703.9;A2V00000327906;4720;Ud;1;2015-05-12;0;0000-00-00
652;,;2;Set of fuses for SICAS ECC-ST;W25160-W1-A2;A2V00082046358;4240;Kit;1;2015-05-12;0;0000-00-00
653;,;2;M-Module Baseboard;S25160-B1-J8;A2V00082058639;3032;Ud;1;2015-05-12;0;0000-00-00
654;,;2;Overvoltage suppressor with failure sign;C25104-Z9-C266;A2V00082010115;4728;Ud;1;2015-05-12;0;0000-00-00
655;,;2;Input/Output Operating Module 2 INOM2;S25160-B1-A132;A2V00082010262;3027;Ud;1;2015-05-12;0;0000-00-00
656;,;2;Cable 2XBLEA / INOM (10m);V25132-M1306-A100;A2V00001669533;4729;Ud;1;2015-05-12;0;0000-00-00
657;,;2;Connecting Cable;V25132-M1119-A300;A2V00082008792;4730;Ud;1;2015-05-12;0;0000-00-00
658;,;2;POINT OPER. MOD. 4 POM4 -ECC;S25160-B1-A120;A2V00082002442;4731;Ud;1;2015-05-12;0;0000-00-00
659;,;2;Connector POM4  -ECC;S25160-B1-A124;A2V00082003417;2514;Ud;1;2015-05-12;0;0000-00-00
660;,;2;Connecting Cable;V25132-M1116-A400;A2V00082008592;4732;Ud;1;2015-05-12;0;0000-00-00
661;,;2;Signal op. module for ECC SOM6, SIMIS W;S25160-B1-A121;A2V00082026742;3024;Ud;1;2015-05-12;0;0000-00-00
662;,;2;Connector for SOM6;S25160-B3-A21;A2V00082060157;4733;Ud;1;2015-05-12;0;0000-00-00
663;,;2;Connecting cable, type=2-M1196 L=A400;V25132-M1196-A400;A2V00082028113;4734;Ud;1;2015-05-12;0;0000-00-00
664;,;2;G-Fuse;N60127-E1600-N5;A2V00001027234;4242;Ud;1;2015-05-12;0;0000-00-00
665;,;2;Lighting protection module 2;V25131-A1-A202;A2V00000519373;2575;Ud;1;2015-05-12;0;0000-00-00
666;,;2;Lighting protection module 4;V25131-A1-A282;A2V00000519340;2576;Ud;1;2015-05-12;0;0000-00-00
667;,;2;Signal Transmitter  LED70 12V/10W (red);S52830-C1-A321;A2V00001117817;4735;Ud;1;2015-05-12;0;0000-00-00
668;,;2;Signal Transmitter  LED70 12V/10W (green);S52830-C1-A323;A2V00001117818;4736;Ud;1;2015-05-12;0;0000-00-00
669;,;2;Signal Transmitter  LED70 12V/10W (yellow);S52830-C1-A325;A2V00001117820;4737;Ud;1;2015-05-12;0;0000-00-00
670;,;2;Signal Transmitter  LED70 12V/10W (white);S52830-C1-A327;A2V00082018217;4738;Ud;1;2015-05-12;0;0000-00-00
671;,;2;Terminal glass;C25231-A16-C4;A2V00000217606;4739;Ud;1;2015-05-12;0;0000-00-00
672;,;2;Terminal glass grey;C25231-A16-C14;A2V00000217608;4740;Ud;1;2015-05-12;0;0000-00-00
673;,;2;Lighter for master train stop signal;C25231-A16-B2;A2V00000217602;4741;Ud;1;2015-05-12;0;0000-00-00
674;,;2;Signal Transmitter LED136 12V/10W (rot);S52830-C1-A515;A2V00082017735;4742;Ud;1;2015-05-12;0;0000-00-00
675;,;2;Signal Transmitter LED136 12V/10W (green);S52830-C1-A516;A2V00082017736;4743;Ud;1;2015-05-12;0;0000-00-00
676;,;2;Signal Transmitter LED136 12V/10W (yellow);S52830-C1-A517;A2V00082017737;4744;Ud;1;2015-05-12;0;0000-00-00
677;,;2;Signal Transmitter LED136 12V/10W (white);S52830-C1-A518;A2V00082017738;4745;Ud;1;2015-05-12;0;0000-00-00
678;,;2;Spreading glass G right;C20231-Q2-C8;A2V00000398582;4746;Ud;1;2015-05-12;0;0000-00-00
679;,;2;Spreading glass G left;C20231-Q2-C9;A2V00000314523;4747;Ud;1;2015-05-12;0;0000-00-00
680;,;2;Protection terminal glass w. ring;C25231-A2-B69;A2V00000217590;4748;Ud;1;2015-05-12;0;0000-00-00
681;,;2;Hood for individual light unit V 136;C25231-A2-B51;A2V00000217587;4749;Ud;1;2015-05-12;0;0000-00-00
682;,;2;Interface module;S52830-C1-B11;A2V00082017325;4750;Ud;1;2015-05-12;0;0000-00-00
683;,;2;SIMIS3116 2V2-unit, base module (Frame);S25451-C303-A1;A2V00082004366;4751;Ud;1;2015-05-12;0;0000-00-00
684;,;2;"Processing unit  ""VE3""";S25391-B24-B2;A2V00001096132;3033;Ud;1;2015-05-12;0;0000-00-00
685;,;2;Diagnosis-RS232-unit DIAGSIN MES80;S25391-B82-B2;A2V00001096449;4243;Ud;1;2015-05-12;0;0000-00-00
686;,;2;Odometer pulse counter unit  WISIR;S25395-B177-B22;A2V00001098445;3034;Ud;1;2015-05-12;0;0000-00-00
687;,;2;Telegram recording unit with FIFO-memory;S25395-B178-B2;A2V00001096331;3040;Ud;1;2015-05-12;0;0000-00-00
688;,;2;Transmitter/ receiver unit  SEMPF;S25391-B85-B2;A2V00001096330;3041;Ud;1;2015-05-12;0;0000-00-00
689;,;2;Relay-Optokop. Unit  RELO;S25463-B115-A5;A2V00001110684;3038;Ud;1;2015-05-12;0;0000-00-00
690;,;2;NRAUS2-Board (72Volt);S25391-B86-B22;A2V00082031984;3036;Ud;1;2015-05-12;0;0000-00-00
691;,;2;50/100 kHz GENERATOR BOARD, ZUB200;S25441-B53-B1;A2V00080259236;3037;Ud;1;2015-05-12;0;0000-00-00
692;,;2;SYSLEIT- board (72V);S25451-B201-A26;A2V00082031875;3035;Ud;1;2015-05-12;0;0000-00-00
693;,;2;Power supply unit SIL3 DC/DC-converter;V25515-B4003-A16;A2V00082014217;3030;Ud;1;2015-05-12;0;0000-00-00
694;,;2;Vehicle coupling coil (Baliza de Tren) 50/100/850KHZ;S25441-M1-A4;A2V00000379037;2672;Ud;1;2015-05-12;0;0000-00-00
695;,;2;Fastening f. vcc;C25246-A4-D2;A2V00000216203;4752;Kit;1;2015-05-12;0;0000-00-00
696;,;2;Bridging plug;V25132-A226-X;A2V00082040179;4244;Ud;1;2015-05-12;0;0000-00-00
697;,;2;Protection hose for  Pg 16  (20-m-ring);V25131-U-A32;A2V00001007182;2578;Mts;1;2015-05-12;0;0000-00-00
698;,;2;Hose clip DIN3017-AS20-32C-W;D3017-S7020-Z3;A2V00000216355;4754;Ud;1;2015-05-12;0;0000-00-00
699;,;2;Gasket;C25135-A1-C35;A2V00000315683;4755;Ud;1;2015-05-12;0;0000-00-00
700;,;2;Odometer pulse generator;S25400-T1-B1;A2V00000216718;4245;Ud;1;2015-05-12;0;0000-00-00
701;,;2;Point blade;C25135-A2-C82;A2V00000333498;4756;Ud;1;2015-05-12;0;0000-00-00
702;,;2;Spring pin DIN1481-3x16-SN602;D1481-L160-R60;A2V00000319080;4757;Ud;1;2015-05-12;0;0000-00-00
703;,;2;DATA UNIT BAG-1906-000;L25010-A1-L893;A2V00082031904;3516;Ud;1;2015-05-12;0;0000-00-00
704;,;2;DATA UNIT DAG-1905-100;L25010-A1-L891;A2V00082031902;4758;Ud;1;2015-05-12;0;0000-00-00
705;,;2;Foil (labelling) f. BAG  spanish;L25010-A1-M17;A2V00082032664;4759;Ud;1;2015-05-12;0;0000-00-00
706;,;2;WIG-break jack;C25334-Z10-C6;A2V00082034610;4760;Ud;1;2015-05-12;0;0000-00-00
707;,;2;Double indication display;V25492-Z2-A21;A2V00000311805;4761;Ud;1;2015-05-12;0;0000-00-00
708;,;2;VCC -break jack;C25334-Z10-C2;A2V00082034606;2671;Kit;1;2015-05-12;0;0000-00-00
709;,;2;Filter 250VAC/10A;V25910-Z1-A36;A2V00001036189;4762;Ud;1;2015-05-12;0;0000-00-00
710;,;2;Filter 250VAC/3,0A;V25910-Z1-A35;A2V00001036190;4763;Ud;1;2015-05-12;0;0000-00-00
711;,;2;Conductor (wiring);V25132-Z5-A38;A2V00001012645;4764;Mts;1;2015-05-12;0;0000-00-00
712;,;2;Conductor (wiring);V25132-Z5-A18;A2V00000347548;4765;Mts;1;2015-05-12;0;0000-00-00
713;,;2;Conductor (wiring);V45551-D22-B6;A2V00001000190;4766;Mts;1;2015-05-12;0;0000-00-00
714;,;2;Conductor adjustment for 50 KHZ;V25132-A306-X;A2V00000311345;4767;Ud;1;2015-05-12;0;0000-00-00
715;,;2;Conductor adjustment for 100 KHZ;V25132-A304-X;A2V00000322588;4768;Ud;1;2015-05-12;0;0000-00-00
716;,;2;Connecting Cable;V25132-M953-C200;A2V00001110242;2719;Kit;1;2015-05-12;0;0000-00-00
717;,;2;Connecting Cable;V25132-M959-C200;A2V00001110246;4769;Ud;1;2015-05-12;0;0000-00-00
718;,;2;Connecting plug;V25132-M1066-C200;A2V00082006747;2718;Ud;1;2015-05-12;0;0000-00-00
719;,;2;Connecting plug;V25132-M1067-C200;A2V00082006759;3011;Ud;1;2015-05-12;0;0000-00-00
720;,;2;Connecting plug;V25132-M1065-C200;A2V00082005427;2723;Ud;1;2015-05-12;0;0000-00-00
721;,;2;Connecting plug;V25132-M954-C200;A2V00001110243;3522;Ud;1;2015-05-12;0;0000-00-00
722;,;2;Connecting plug;V25132-M1063-C200;A2V00082005421;2720;Ud;1;2015-05-12;0;0000-00-00
723;,;2;G-Fuse;N60127-E500-N1;A2V00000346220;4248;Ud;1;2015-05-12;0;0000-00-00
724;,;2;G-Fuse;N60127-E1000-N1;A2V00000346221;4249;Ud;1;2015-05-12;0;0000-00-00
725;,;2;G-Fuse;N60127-E2000-N1;A2V00000346222;4250;Ud;1;2015-05-12;0;0000-00-00
726;,;2;Rail track jigger 50/100/850KHZ;S25442-M1-A1;A2V00000216849;2603;Ud;1;2015-05-12;0;0000-00-00
727;,;2;Rail track jigger 50/100/850KHZ;S25442-M2-A1;A2V00000216850;2604;Ud;1;2015-05-12;0;0000-00-00
728;,;2;Fastening f. RTJ;C25246-A4-D3;A2V00000216204;4770;Kit;1;2015-05-12;0;0000-00-00
729;,;2;Fixation f. RTJ;L25010-A1-Z544;A2V00001693319;4771;Kit;1;2015-05-12;0;0000-00-00
730;,;2;Telegram feed component - ATR100;S25442-A7-A1;A2V00000379041;4772;Ud;1;2015-05-12;0;0000-00-00
731;,;2;Transmitter guiding component  ATC;S25442-A9-A1;A2V00000216837;4773;Ud;1;2015-05-12;0;0000-00-00
732;,;2;PROSIG-board (AC);S25442-B30-B300;A2V00082048134;3026;Ud;1;2015-05-12;0;0000-00-00
733;,;2;Hose clip DIN3017-AS23-35W4;D3017-S9023-Z3;A2V00000319095;4776;Ud;1;2015-05-12;0;0000-00-00
734;,;2;Synchroning loop unit AC;S25442-B18-A22;A2V00000216842;4778;Ud;1;2015-05-12;0;0000-00-00
735;,;2;Interference suppression module Y1;S25131-A1-A218;A2V00082046782;2564;Ud;1;2015-05-12;0;0000-00-00
736;,;2;Interference suppression module Y2+L;S25131-A1-A217;A2V00082046747;2563;Ud;1;2015-05-12;0;0000-00-00
737;,;2;Loop line kit component  -CATR100;S25442-A10-A1;A2V00000216838;4779;Ud;1;2015-05-12;0;0000-00-00
738;,;2;PROTOLIN-connecting sleeve PV;5GF 1100-3;A2V00001420951;2599;Ud;1;2015-05-12;0;0000-00-00
739;,;2;Resistor;V25202-F5431-J;A2V00000217220;4251;Ud;1;2015-05-12;0;0000-00-00
740;,;2;Fastening;L25010-A1-C384;A2V00000216435;2615;Ud;1;2015-05-12;0;0000-00-00
741;,;2;Track Conductor Cable;V25132-Z20-A4;A2V00082019318;4231;Mts;1;2015-05-12;0;0000-00-00
742;,;2;Plug - switchblade component;C25334-Z5-C158;A2V00000302592;4780;Ud;1;2015-05-12;0;0000-00-00
743;,;2;Locking nut;C25327-Z3-C17;A2V00000302516;4781;Ud;1;2015-05-12;0;0000-00-00
744;,;2;CPU850 Compact;S25448-C6-B1;A2V00082041577;3043;Ud;1;2015-05-12;0;0000-00-00
745;,;2;Connector f. cable;L25010-A1-P60;A2V00082041131;4782;Ud;1;2015-05-12;0;0000-00-00
746;,;2;Plug Typ BNCF 75 Ohm;L25010-A1-P470;A2V00082042805;4784;Ud;1;2015-05-12;0;0000-00-00
747;,;2;Connecting plug;L25010-A1-N890;A2V00001242954;4785;Ud;1;2015-05-12;0;0000-00-00
748;,;2;Coaxial antenna cable;V45460-D17-B6;A2V00000217428;4786;Mts;1;2015-05-12;0;0000-00-00
749;,;2;Hirschmann Switch RS20 Hirschmann Switch RS30;RS30-0802O6O6TDHEHH3.0.01;A2V00001806266;3046;Ud;1;2015-05-12;0;0000-00-00
750;,;2;PC- board KISS 886 S&D, ZL/ZLV, R&P – TOWER-Version;V25132-M1133-A1;A2V00082014492;4279;Ud;1;2015-05-12;0;0000-00-00
751;,;2;RAID-Controller;6GK1503-3CA10;A2V00082003989;4789;Ud;1;2015-05-12;0;0000-00-00
752;,;2;HP1320N (Network);S25160-B1-P8;A2V00082025626;4792;Ud;1;2015-05-12;0;0000-00-00
753;,;2;Optical cable 9/125µm SC-E2000;V25132-M1174-A1;A2V00082018131;4793;Ud;1;2015-05-12;0;0000-00-00
754;,;2;Jumper f. opt. cab. 9/125µm E2000-E2000;V25132-M1175-A1;A2V00082018132;4794;Ud;1;2015-05-12;0;0000-00-00
755;,;2;Block in/output unit  (BLEA 12);S25552-B603-D1;A2V00080259335;3053;Ud;1;2015-05-12;0;0000-00-00
756;,;2;VAU-Unit AZS350U;S25552-B600-U1;A2V00080011480;3054;Ud;1;2015-05-12;0;0000-00-00
757;,;2;Control and diagnostic unit (STEU-board);S25552-B601-B1;A2V00000380132;3052;Ud;1;2015-05-12;0;0000-00-00
758;,;2;Serial Interface board (SIRIUS 2);S25395-B171-A3;A2V00000378606;3051;Ud;1;2015-05-12;0;0000-00-00
759;,;2;VESPA-board;S25552-B604-C1;A2V00080259336;3050;Ud;1;2015-05-12;0;0000-00-00
760;,;2;Power supply unit;S25552-B651-C1;A2V00001082531;3028;Ud;1;2015-05-12;0;0000-00-00
761;,;2;Supplementary unit  43KHZ;S25552-B149-A1;A2V00000380113;3047;Ud;1;2015-05-12;0;0000-00-00
762;,;2;Bandpass filter board, 43 kHz;S25552-B148-C1;A2V00082019971;3048;Ud;1;2015-05-12;0;0000-00-00
763;,;2;Generator-BG  43 kHz;S25552-B147-B1;A2V00001077884;3049;Ud;1;2015-05-12;0;0000-00-00
764;,;2;Connection-box w. frame. ZP 43 E;S25552-T4-E1;A2V00082039036;4798;Ud;1;2015-05-12;0;0000-00-00
765;,;2;Reduction panel;C25326-A21-B74;A2V00001135365;2602;Ud;1;2015-05-12;0;0000-00-00
766;,;2;G-Fuse;N60127-E3150-N3;A2V00000346223;4252;Ud;1;2015-05-12;0;0000-00-00
767;,;2;G-Fuse;N60127-E200-N2;A2V00080149635;4253;Ud;1;2015-05-12;0;0000-00-00
768;,;2;G-Fuse;D41571-M200-C;A2V00000216367;4254;Ud;1;2015-05-12;0;0000-00-00
769;,;2;Power supply 372V DC;KLE:9470.000.62.000;A2V00001710856;4799;Ud;1;2015-05-12;0;0000-00-00
770;,;2;GR control 6-Puls A2;KLE:9471.000.18.000;A2V00001122063;4800;Ud;1;2015-05-12;0;0000-00-00
771;,;2;Syncronizer;KLE:4618.415.02.541;A2V00001710860;4801;Ud;1;2015-05-12;0;0000-00-00
772;,;2;Inverter control 3 ph. 60Hz;KLE:9473.000.34.001;A2V00001710864;4802;Ud;1;2015-05-12;0;0000-00-00
773;,;2;Bypass control UPS 1/3;KLE:9474.000.66.000;A2V00001710988;4803;Ud;1;2015-05-12;0;0000-00-00
774;,;2;Signaler A6;KLE:9474.000.15.000;A2V00001124071;4804;Ud;1;2015-05-12;0;0000-00-00
775;,;2;Displaysystem A7;KLE:9474.000.28.000;A2V00001124073;4805;Ud;1;2015-05-12;0;0000-00-00
776;,;2;Transformer sub assembly;KLE:4615.350.11.230;A2V00001710990;4806;Ud;1;2015-05-12;0;0000-00-00
777;,;2;UPS power stage;L25010-A1-N934;A2V00082040924;4807;Ud;1;2015-05-12;0;0000-00-00
778;,;2;Battery superrvision w. LCD;L25010-A1-R912;A2V00082048327;4808;Ud;1;2015-05-12;0;0000-00-00
779;,;2;Fuse Link 6 A, NH00, 500 V;3NA3801;A2V00000000510;4809;Ud;1;2015-05-12;0;0000-00-00
780;,;2;Fuse Link 250A;3NE1227-0;A2V00001197878;4255;Ud;1;2015-05-12;0;0000-00-00
781;,;2;Fuse Link 160A;3NE8024-1;A2V00001261440;2555;Ud;1;2015-05-12;0;0000-00-00
782;,;2;Auxiliary Contactor;3RH1131-1AP00;A2V00001046070;2484;Ud;1;2015-05-12;0;0000-00-00
783;,;2;Auxiliary Contactor;3RH1140-1AP00;A2V00001064544;2485;Ud;1;2015-05-12;0;0000-00-00
784;,;2;Auxiliary switch;3RH1911-1FA22;A2V00001034009;3443;Ud;1;2015-05-12;0;0000-00-00
785;,;2;Time relay;3RP1505-1BW30;A2V00001018298;3444;Ud;1;2015-05-12;0;0000-00-00
786;,;2;Fuse Link 100A;3NA3830;A2V00000000522;2538;Ud;1;2015-05-12;0;0000-00-00
787;,;2;Fuse Link 125A;3NA3832;A2V00000000523;2554;Ud;1;2015-05-12;0;0000-00-00
788;,;2;Fuse Link 80A;3NA3824;A2V00000217492;2553;Ud;1;2015-05-12;0;0000-00-00
789;,;2;Powerline monitoring;KLE:9260.000.87.001;A2V00001124125;4810;Ud;1;2015-05-12;0;0000-00-00
790;,;2;Auxiliary switch;3RH1921-1HA31;A2V00001184577;2486;Ud;1;2015-05-12;0;0000-00-00
791;,;2;Auxiliary Contactor;3RH1122-1AP00;A2V00001033870;2483;Ud;1;2015-05-12;0;0000-00-00
792;,;2;Switching relay w. base;C25104-Z8-C887;A2V00001055076;3463;Ud;1;2015-05-12;0;0000-00-00
793;,;2;Voltage Sensor;L25010-A1-L373;A2V000001146381;3515;Ud;1;2015-05-12;0;0000-00-00
794;,;2;OV- supervision w. crowbar;KLE:9220.003.20.002;A2V00001710708;4811;Ud;1;2015-05-12;0;0000-00-00
795;,;2;Rectifier 60 V DC;V25793-A20-A8;A2V00082045837;4812;Ud;1;2015-05-12;0;0000-00-00
796;,;2;Rectifier 24 V DC;V25793-A19-A1;A2V00082029188;4813;Ud;1;2015-05-12;0;0000-00-00
797;,;2;Earth Leakage Detection;V25913-Z1-S13;A2V00082025535;4814;Ud;1;2015-05-12;0;0000-00-00
798;,;2;Contactor;3RT1016-1AP01;A2V00001044176;4815;Ud;1;2015-05-12;0;0000-00-00
799;,;2;Overvoltage Protection;V25494-Z10-A23;A2V00082025892;4816;Ud;1;2015-05-12;0;0000-00-00
800;,;2;Overvoltage Protection;V25494-Z10-A24;A2V00082025895;4817;Ud;1;2015-05-12;0;0000-00-00
801;,;2;Thyristor-diode-module;L25010-A1-V807;A2V00001410111;4818;Ud;1;2015-05-12;0;0000-00-00
